Jurisdiction of Occurrence,MMWR Year,MMWR Week,Week Ending Date,All Cause,Natural Cause,Septicemia (A40-A41),Malignant neoplasms (C00-C97),Diabetes mellitus (E10-E14),Alzheimer disease (G30),Influenza and pneumonia (J09-J18),Chronic lower respiratory diseases (J40-J47),"Other diseases of respiratory system (J00-J06,J30-J39,J67,J70-J98)","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)","Diseases of heart (I00-I09,I11,I13,I20-I51)",Cerebrovascular diseases (I60-I69),"COVID-19 (U071, Multiple Cause of Death)","COVID-19 (U071, Underlying Cause of Death)",flag_allcause,flag_natcause,flag_sept,flag_neopl,flag_diab,flag_alz,flag_inflpn,flag_clrd,flag_otherresp,flag_nephr,flag_otherunk,flag_hd,flag_stroke,flag_cov19mcod,flag_cov19ucod
Georgia,2020,3,2020-01-18,"1,744","1,609",38,318,54,95,39,106,40,46,28,389,93,0,0,,,,,,,,,,,,,,,
Georgia,2020,4,2020-01-25,"1,829","1,694",35,368,51,99,54,115,40,52,20,397,77,0,0,,,,,,,,,,,,,,,
Georgia,2020,5,2020-02-01,"1,791","1,670",29,357,55,75,34,106,39,47,26,411,100,0,0,,,,,,,,,,,,,,,
Georgia,2020,6,2020-02-08,"1,779","1,625",29,351,56,81,45,96,31,39,23,418,104,0,0,,,,,,,,,,,,,,,
Georgia,2020,7,2020-02-15,"1,757","1,598",39,323,50,85,34,98,46,48,23,413,89,0,0,,,,,,,,,,,,,,,
Georgia,2020,8,2020-02-22,"1,745","1,600",37,335,48,90,49,107,41,37,23,398,86,0,0,,,,,,,,,,,,,,,
Georgia,2020,9,2020-02-29,"1,857","1,706",37,387,63,80,29,100,57,43,27,400,93,0,0,,,,,,,,,,,,,,,
Georgia,2020,10,2020-03-07,"1,753","1,592",42,325,43,82,37,80,35,37,27,433,97,,,,,,,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Georgia,2020,11,2020-03-14,"1,780","1,629",29,325,52,88,39,103,45,27,43,392,90,,,,,,,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Georgia,2020,12,2020-03-21,"1,772","1,625",35,377,47,69,40,98,41,47,15,370,90,41,39,,,,,,,,,,,,,,,
Georgia,2020,13,2020-03-28,"1,874","1,731",38,373,54,80,40,98,57,46,29,369,115,98,94,,,,,,,,,,,,,,,
Georgia,2020,14,2020-04-04,"2,029","1,862",39,361,51,108,42,111,52,37,22,357,94,218,209,,,,,,,,,,,,,,,
Georgia,2020,15,2020-04-11,"2,033","1,874",45,329,62,109,44,106,44,37,23,410,84,216,203,,,,,,,,,,,,,,,
Georgia,2020,16,2020-04-18,"2,024","1,888",33,309,60,102,37,85,35,64,24,415,109,265,247,,,,,,,,,,,,,,,
Georgia,2020,17,2020-04-25,"2,033","1,874",35,334,59,131,28,93,42,28,28,374,101,258,234,,,,,,,,,,,,,,,
Georgia,2020,18,2020-05-02,"1,969","1,835",38,323,42,102,27,100,42,37,22,394,82,271,252,,,,,,,,,,,,,,,
Georgia,2020,19,2020-05-09,"1,981","1,814",37,330,59,105,34,89,53,38,35,392,74,207,183,,,,,,,,,,,,,,,
Georgia,2020,20,2020-05-16,"1,951","1,800",34,366,61,107,23,98,40,37,21,387,87,195,170,,,,,,,,,,,,,,,
Georgia,2020,21,2020-05-23,"1,903","1,728",30,345,43,106,20,84,44,39,26,396,94,154,142,,,,,,,,,,,,,,,
Georgia,2020,22,2020-05-30,"1,767","1,616",30,300,52,94,19,101,47,40,25,356,91,143,121,,,,,,,,,,,,,,,
Georgia,2020,23,2020-06-06,"1,770","1,600",31,341,37,89,24,77,46,38,21,369,72,118,101,,,,,,,,,,,,,,,
Georgia,2020,24,2020-06-13,"1,731","1,572",21,331,37,74,32,81,33,41,27,368,78,118,104,,,,,,,,,,,,,,,
Georgia,2020,25,2020-06-20,"1,762","1,603",44,329,53,81,27,84,45,49,32,376,72,94,78,,,,,,,,,,,,,,,
Georgia,2020,26,2020-06-27,"1,803","1,643",37,346,44,83,22,89,50,46,23,358,80,128,115,,,,,,,,,,,,,,,
Georgia,2020,27,2020-07-04,"1,867","1,716",31,320,63,95,11,73,35,52,26,422,86,150,126,,,,,,,,,,,,,,,
Georgia,2020,28,2020-07-11,"1,956","1,784",37,328,55,88,18,89,50,39,24,436,71,220,196,,,,,,,,,,,,,,,
Georgia,2020,29,2020-07-18,"2,149","1,963",29,380,61,101,25,81,36,35,35,415,88,294,262,,,,,,,,,,,,,,,
Georgia,2020,30,2020-07-25,"2,151","1,977",34,339,44,95,33,78,44,33,25,412,104,371,341,,,,,,,,,,,,,,,
Georgia,2020,31,2020-08-01,"2,162","1,999",29,340,53,96,27,102,40,32,36,401,93,411,379,,,,,,,,,,,,,,,
Georgia,2020,32,2020-08-08,"2,166","2,004",38,322,58,93,33,87,40,44,24,371,84,466,418,,,,,,,,,,,,,,,
Georgia,2020,33,2020-08-15,"2,217","2,067",37,352,59,98,28,90,48,42,32,432,75,422,401,,,,,,,,,,,,,,,
Georgia,2020,34,2020-08-22,"2,213","2,060",25,352,61,79,23,93,45,43,29,424,109,405,373,,,,,,,,,,,,,,,
Georgia,2020,35,2020-08-29,"2,094","1,952",36,347,54,88,30,73,43,44,46,387,88,337,317,,,,,,,,,,,,,,,
Georgia,2020,36,2020-09-05,"1,993","1,826",37,339,61,94,29,93,34,31,32,343,85,252,236,,,,,,,,,,,,,,,
Georgia,2020,37,2020-09-12,"2,009","1,851",39,330,54,81,27,90,30,46,43,393,96,254,236,,,,,,,,,,,,,,,
Georgia,2020,38,2020-09-19,"1,860","1,742",29,341,49,75,20,78,42,33,31,368,100,218,194,,,,,,,,,,,,,,,
Georgia,2020,39,2020-09-26,"1,925","1,788",25,365,54,96,28,75,47,30,26,400,98,212,191,,,,,,,,,,,,,,,
Georgia,2020,40,2020-10-03,"1,853","1,731",36,310,40,83,27,78,38,45,42,420,97,159,142,,,,,,,,,,,,,,,
Georgia,2020,41,2020-10-10,"1,798","1,689",50,344,60,95,17,66,50,34,28,378,73,162,145,,,,,,,,,,,,,,,
Georgia,2020,42,2020-10-17,"1,791","1,661",43,298,47,99,31,84,38,47,35,381,88,142,130,,,,,,,,,,,,,,,
Georgia,2020,43,2020-10-24,"1,796","1,692",30,335,43,98,18,95,45,37,31,378,90,166,153,,,,,,,,,,,,,,,
Georgia,2020,44,2020-10-31,"1,704","1,607",40,294,38,71,22,71,46,37,24,362,94,175,165,,,,,,,,,,,,,,,
Georgia,2020,45,2020-11-07,"1,686","1,592",41,297,50,68,20,94,53,36,27,334,88,172,159,,,,,,,,,,,,,,,
Georgia,2020,46,2020-11-14,"1,565","1,488",24,300,57,83,15,57,36,36,31,318,58,174,164,,,,,,,,,,,,,,,
Georgia,2020,47,2020-11-21,"1,193","1,145",31,230,30,65,,67,26,19,17,254,61,119,111,,,,,,,Suppressed (counts 1-9),,,,,,,,
Georgia,2020,48,2020-11-28,698,677,,129,14,42,10,37,22,28,,148,29,50,45,,,Suppressed (counts 1-9),,,,,,,,Suppressed (counts 1-9),,,,
Hawaii,2019,1,2019-01-05,246,222,,46,,10,,,,,,53,17,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,2,2019-01-12,210,188,,37,,,13,12,,,,43,16,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,3,2019-01-19,259,242,,52,10,14,16,,,,,58,11,0,0,,,Suppressed (counts 1-9),,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,4,2019-01-26,228,210,,57,,,15,11,0,,0,55,10,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,,
Hawaii,2019,5,2019-02-02,231,211,,50,,,13,,,,,41,15,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,6,2019-02-09,220,195,,48,,,,12,,,,57,17,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,7,2019-02-16,257,236,,50,11,10,15,12,,,,55,20,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,8,2019-02-23,236,211,,45,,12,13,,,,,54,16,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,9,2019-03-02,241,224,,41,,,13,10,0,,,58,19,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,10,2019-03-09,264,240,,45,,10,,,,,,52,18,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,11,2019-03-16,259,238,,50,,,17,,,,,63,19,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,12,2019-03-23,251,232,,39,,,17,12,,,,58,12,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,13,2019-03-30,231,215,,56,,12,,,,,,46,13,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,14,2019-04-06,251,220,,46,,13,15,10,,,,47,15,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,15,2019-04-13,216,199,,42,10,,,13,,,,46,19,0,0,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,16,2019-04-20,217,194,,45,,,,,,,,57,14,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,17,2019-04-27,221,211,,49,,,,,,,,52,14,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,18,2019-05-04,209,190,,37,,,,,,,,50,12,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,19,2019-05-11,246,232,,52,,,10,,,,,71,16,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,20,2019-05-18,233,213,,53,,,,,,,0,50,22,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Hawaii,2019,21,2019-05-25,239,225,0,63,,13,,,,,,59,17,0,0,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,22,2019-06-01,212,189,,52,,,,,,,,48,15,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,23,2019-06-08,217,196,,47,,10,,,,,,51,12,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,24,2019-06-15,241,226,,49,,14,10,,,,,52,20,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,25,2019-06-22,227,197,,49,,,,,,,,50,12,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,26,2019-06-29,221,204,,52,,11,,,,,,48,11,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,27,2019-07-06,203,180,0,34,,10,,10,,,,40,17,0,0,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,28,2019-07-13,246,225,,56,,,10,12,,,,47,15,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,29,2019-07-20,216,200,0,40,,10,,14,0,,,48,14,0,0,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,30,2019-07-27,236,215,,49,,,,,,,,60,12,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,31,2019-08-03,218,197,,41,,12,,,,,,44,19,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,32,2019-08-10,212,189,,48,,,,,,,,36,24,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,33,2019-08-17,209,190,,60,,,,,,,,44,14,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,34,2019-08-24,209,189,,42,,,,,,,,42,22,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,35,2019-08-31,207,186,,44,10,,,,0,,,44,17,0,0,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,36,2019-09-07,215,195,,55,,15,,,,,,56,13,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,37,2019-09-14,237,218,,59,,17,,,,,,42,12,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,38,2019-09-21,236,215,,45,,14,,,,,,58,10,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,39,2019-09-28,193,176,,48,,12,,,,,,39,13,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,40,2019-10-05,229,210,,54,,,,13,,,,37,18,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,41,2019-10-12,195,179,,31,,12,,,,,,48,19,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,42,2019-10-19,226,205,,47,,11,,,,,,49,20,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,43,2019-10-26,199,180,,50,,,,,,,,37,17,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,44,2019-11-02,205,187,,55,,,,,,,,50,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
Hawaii,2019,45,2019-11-09,216,197,,59,10,,,,,,,43,17,0,0,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,46,2019-11-16,203,181,0,41,,,,,,,,49,14,0,0,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,47,2019-11-23,204,182,,48,,,,,0,,,40,17,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,48,2019-11-30,214,195,,56,,,,,,,,39,15,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,49,2019-12-07,214,187,,46,,,,,,,,33,16,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,50,2019-12-14,225,200,,41,,,,,,,,62,10,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,51,2019-12-21,233,209,,45,,12,,,,,,43,20,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2019,52,2019-12-28,256,233,,61,,,,,,10,,63,17,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Hawaii,2020,1,2020-01-04,241,221,,33,,,12,10,,,,67,18,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2020,2,2020-01-11,242,221,,40,,,,,,,,54,15,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2020,3,2020-01-18,214,199,,38,10,12,,,,,,44,19,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2020,4,2020-01-25,243,224,,42,10,12,,10,,,,58,16,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2020,5,2020-02-01,242,226,,41,,,,,,,,71,23,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2020,6,2020-02-08,235,217,,45,,,,,,,0,57,13,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Hawaii,2020,7,2020-02-15,281,257,,54,13,,12,10,,,,58,14,0,0,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2020,8,2020-02-22,249,230,,43,,,,11,,,,71,17,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2020,9,2020-02-29,238,217,,48,,,,,,,,63,11,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2020,10,2020-03-07,239,217,,50,,12,,,,,,63,15,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2020,11,2020-03-14,243,229,,52,,18,,,,,,56,10,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2020,12,2020-03-21,212,191,,42,,11,,13,,,,40,14,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2020,13,2020-03-28,236,218,,62,,11,11,11,,,,53,10,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2020,14,2020-04-04,234,214,,47,,12,,10,,,,54,18,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Hawaii,2020,15,2020-04-11,221,218,,60,,12,,,,,,45,17,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Hawaii,2020,16,2020-04-18,211,193,0,52,,13,,,,,,38,26,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Hawaii,2020,17,2020-04-25,200,188,,52,,,,,,,,37,11,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Hawaii,2020,18,2020-05-02,222,201,,49,,13,,,,,,42,12,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Hawaii,2020,19,2020-05-09,210,183,,46,,,,10,,,,36,17,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2020,20,2020-05-16,230,212,,55,,10,,,,,0,38,24,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Hawaii,2020,21,2020-05-23,208,193,,35,,11,,12,,,,53,18,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Hawaii,2020,22,2020-05-30,200,188,,52,,10,,,,,,45,17,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
