Jurisdiction of Occurrence,MMWR Year,MMWR Week,Week Ending Date,All Cause,Natural Cause,Septicemia (A40-A41),Malignant neoplasms (C00-C97),Diabetes mellitus (E10-E14),Alzheimer disease (G30),Influenza and pneumonia (J09-J18),Chronic lower respiratory diseases (J40-J47),"Other diseases of respiratory system (J00-J06,J30-J39,J67,J70-J98)","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)","Diseases of heart (I00-I09,I11,I13,I20-I51)",Cerebrovascular diseases (I60-I69),"COVID-19 (U071, Multiple Cause of Death)","COVID-19 (U071, Underlying Cause of Death)",flag_allcause,flag_natcause,flag_sept,flag_neopl,flag_diab,flag_alz,flag_inflpn,flag_clrd,flag_otherresp,flag_nephr,flag_otherunk,flag_hd,flag_stroke,flag_cov19mcod,flag_cov19ucod
Idaho,2020,47,2020-11-21,388,368,,52,11,19,,13,0,,15,64,17,91,82,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
Idaho,2020,48,2020-11-28,420,404,,81,13,23,,10,,,17,75,16,97,78,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Idaho,2020,49,2020-12-05,391,379,,56,,16,,23,,,10,51,18,121,107,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Idaho,2020,50,2020-12-12,364,352,,52,12,18,,11,,,19,50,19,96,83,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Idaho,2020,51,2020-12-19,346,331,,49,11,16,,14,,,17,52,16,81,72,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Idaho,2020,52,2020-12-26,240,233,,45,10,16,,10,,,,43,15,28,27,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Idaho,2020,53,2021-01-02,178,170,0,33,,,,13,,,15,44,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
Idaho,2021,1,2021-01-09,102,101,,21,,,,,0,,,22,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
Illinois,2020,1,2020-01-04,"2,191","2,009",29,427,57,74,45,106,43,57,26,521,119,,,,,,,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Illinois,2020,2,2020-01-11,"2,252","2,081",46,477,65,93,57,131,27,43,23,511,131,0,0,,,,,,,,,,,,,,,
Illinois,2020,3,2020-01-18,"2,231","2,065",30,476,59,94,62,116,39,70,21,489,140,,,,,,,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Illinois,2020,4,2020-01-25,"2,199","2,034",32,448,72,87,55,110,21,51,20,517,136,0,0,,,,,,,,,,,,,,,
Illinois,2020,5,2020-02-01,"2,137","1,985",33,450,61,76,72,120,26,60,27,482,131,0,0,,,,,,,,,,,,,,,
Illinois,2020,6,2020-02-08,"2,232","2,053",26,449,63,74,52,117,32,58,31,543,116,0,0,,,,,,,,,,,,,,,
Illinois,2020,7,2020-02-15,"2,217","2,056",32,452,59,88,61,117,32,60,21,524,130,0,0,,,,,,,,,,,,,,,
Illinois,2020,8,2020-02-22,"2,206","2,050",35,460,65,82,63,118,40,55,15,504,117,0,0,,,,,,,,,,,,,,,
Illinois,2020,9,2020-02-29,"2,208","2,022",32,460,56,86,62,110,36,49,26,538,115,0,0,,,,,,,,,,,,,,,
Illinois,2020,10,2020-03-07,"2,254","2,080",39,467,66,73,93,134,27,53,18,525,119,0,0,,,,,,,,,,,,,,,
Illinois,2020,11,2020-03-14,"2,191","2,021",35,455,54,75,87,98,38,61,23,530,127,,,,,,,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Illinois,2020,12,2020-03-21,"2,281","2,103",36,472,49,102,84,127,33,57,33,510,119,14,14,,,,,,,,,,,,,,,
Illinois,2020,13,2020-03-28,"2,303","2,160",28,449,70,111,81,129,40,55,26,488,130,73,72,,,,,,,,,,,,,,,
Illinois,2020,14,2020-04-04,"2,622","2,441",33,478,72,103,77,125,31,62,25,543,108,297,291,,,,,,,,,,,,,,,
Illinois,2020,15,2020-04-11,"2,869","2,669",32,468,90,96,55,124,24,59,25,599,135,468,458,,,,,,,,,,,,,,,
Illinois,2020,16,2020-04-18,"2,912","2,741",22,459,83,104,74,124,28,60,23,538,131,589,568,,,,,,,,,,,,,,,
Illinois,2020,17,2020-04-25,"3,010","2,830",21,453,63,96,51,109,33,48,33,565,134,677,657,,,,,,,,,,,,,,,
Illinois,2020,18,2020-05-02,"2,950","2,764",27,444,66,107,52,118,26,47,19,533,134,741,704,,,,,,,,,,,,,,,
Illinois,2020,19,2020-05-09,"2,961","2,748",29,424,64,86,51,101,30,48,26,522,134,789,757,,,,,,,,,,,,,,,
Illinois,2020,20,2020-05-16,"2,864","2,680",29,469,76,82,37,88,29,59,28,491,122,696,667,,,,,,,,,,,,,,,
Illinois,2020,21,2020-05-23,"2,638","2,480",41,455,61,81,48,90,33,51,25,507,133,575,537,,,,,,,,,,,,,,,
Illinois,2020,22,2020-05-30,"2,548","2,319",20,438,65,80,35,114,21,49,35,477,109,470,443,,,,,,,,,,,,,,,
Illinois,2020,23,2020-06-06,"2,509","2,258",37,449,70,76,25,80,31,38,25,477,119,428,398,,,,,,,,,,,,,,,
Illinois,2020,24,2020-06-13,"2,269","2,085",18,426,64,79,26,88,21,41,26,471,111,318,293,,,,,,,,,,,,,,,
Illinois,2020,25,2020-06-20,"2,254","2,043",20,400,51,85,26,90,15,49,26,492,127,269,234,,,,,,,,,,,,,,,
Illinois,2020,26,2020-06-27,"2,131","1,934",34,426,65,78,30,86,27,53,30,458,108,150,130,,,,,,,,,,,,,,,
Illinois,2020,27,2020-07-04,"2,182","1,975",31,427,47,82,35,90,26,44,26,457,128,146,131,,,,,,,,,,,,,,,
Illinois,2020,28,2020-07-11,"2,189","1,954",36,430,62,83,37,87,23,43,41,483,109,110,99,,,,,,,,,,,,,,,
Illinois,2020,29,2020-07-18,"2,087","1,907",24,466,57,74,28,73,19,43,38,462,119,89,80,,,,,,,,,,,,,,,
Illinois,2020,30,2020-07-25,"2,034","1,837",22,425,65,64,27,79,15,39,36,464,112,81,74,,,,,,,,,,,,,,,
Illinois,2020,31,2020-08-01,"2,070","1,893",28,441,64,89,31,60,25,35,31,458,125,90,82,,,,,,,,,,,,,,,
Illinois,2020,32,2020-08-08,"2,138","1,967",37,440,57,82,37,94,18,40,23,484,105,98,85,,,,,,,,,,,,,,,
Illinois,2020,33,2020-08-15,"2,124","1,931",36,471,53,64,35,89,16,38,36,475,104,102,85,,,,,,,,,,,,,,,
Illinois,2020,34,2020-08-22,"2,149","1,948",39,437,77,76,28,82,27,67,31,452,128,97,80,,,,,,,,,,,,,,,
Illinois,2020,35,2020-08-29,"2,118","1,918",21,445,58,67,26,72,21,40,28,499,113,130,120,,,,,,,,,,,,,,,
Illinois,2020,36,2020-09-05,"2,196","2,005",37,422,65,88,33,91,26,39,41,510,115,119,103,,,,,,,,,,,,,,,
Illinois,2020,37,2020-09-12,"2,080","1,880",19,412,49,82,18,87,24,44,36,457,133,119,96,,,,,,,,,,,,,,,
Illinois,2020,38,2020-09-19,"2,079","1,902",28,413,69,84,37,88,21,29,44,468,109,128,103,,,,,,,,,,,,,,,
Illinois,2020,39,2020-09-26,"2,294","2,111",27,482,65,73,40,92,30,44,51,482,134,139,117,,,,,,,,,,,,,,,
Illinois,2020,40,2020-10-03,"2,137","1,957",24,449,59,79,40,90,23,36,47,465,121,146,114,,,,,,,,,,,,,,,
Illinois,2020,41,2020-10-10,"2,329","2,175",26,434,72,86,39,85,31,42,50,517,133,187,153,,,,,,,,,,,,,,,
Illinois,2020,42,2020-10-17,"2,274","2,115",24,409,60,94,39,101,29,38,53,492,122,223,185,,,,,,,,,,,,,,,
Illinois,2020,43,2020-10-24,"2,285","2,130",32,415,64,98,39,88,23,44,60,469,123,264,220,,,,,,,,,,,,,,,
Illinois,2020,44,2020-10-31,"2,453","2,304",25,438,68,106,28,93,28,58,71,510,114,328,288,,,,,,,,,,,,,,,
Illinois,2020,45,2020-11-07,"2,690","2,542",30,446,72,106,36,94,29,51,87,514,145,506,462,,,,,,,,,,,,,,,
Illinois,2020,46,2020-11-14,"2,897","2,756",29,454,70,92,31,97,30,48,118,531,151,666,612,,,,,,,,,,,,,,,
Illinois,2020,47,2020-11-21,"3,175","3,045",29,467,86,79,38,118,17,57,121,574,126,923,825,,,,,,,,,,,,,,,
Illinois,2020,48,2020-11-28,"3,122","2,996",36,448,69,107,33,91,29,48,135,543,152,909,803,,,,,,,,,,,,,,,
Illinois,2020,49,2020-12-05,"3,232","3,139",32,445,77,101,42,106,31,47,143,549,137,"1,001",916,,,,,,,,,,,,,,,
Illinois,2020,50,2020-12-12,"3,262","3,180",35,483,67,112,40,118,28,63,150,562,129,973,862,,,,,,,,,,,,,,,
Illinois,2020,51,2020-12-19,"2,896","2,815",24,480,60,118,34,99,24,52,178,473,126,769,691,,,,,,,,,,,,,,,
Illinois,2020,52,2020-12-26,"2,171","2,108",23,350,47,91,47,74,25,34,201,436,87,268,250,,,,,,,,,,,,,,,
Illinois,2020,53,2021-01-02,"2,015","1,976",30,361,45,87,27,85,22,39,215,409,124,142,136,,,,,,,,,,,,,,,
Illinois,2021,1,2021-01-09,"1,736","1,707",30,305,33,90,32,68,17,43,169,389,97,87,84,,,,,,,,,,,,,,,
Indiana,2020,1,2020-01-04,"1,469","1,356",27,258,47,51,42,116,30,40,,334,61,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Indiana,2020,2,2020-01-11,"1,386","1,258",21,243,40,54,37,110,27,29,,317,57,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Indiana,2020,3,2020-01-18,"1,389","1,277",28,285,49,51,22,95,20,36,,316,64,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Indiana,2020,4,2020-01-25,"1,421","1,304",27,269,55,56,27,110,17,34,,314,64,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Indiana,2020,5,2020-02-01,"1,378","1,280",25,296,51,48,21,83,29,39,,293,73,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Indiana,2020,6,2020-02-08,"1,362","1,256",28,267,48,61,29,100,21,22,,296,80,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Indiana,2020,7,2020-02-15,"1,429","1,325",21,275,40,62,25,112,26,29,11,324,64,0,0,,,,,,,,,,,,,,,
Indiana,2020,8,2020-02-22,"1,409","1,299",24,293,37,56,26,99,22,31,,305,72,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Indiana,2020,9,2020-02-29,"1,447","1,323",31,272,47,60,39,107,23,37,,319,74,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Indiana,2020,10,2020-03-07,"1,371","1,255",19,259,43,72,33,97,24,32,14,319,73,0,0,,,,,,,,,,,,,,,
Indiana,2020,11,2020-03-14,"1,404","1,301",22,307,36,49,43,110,23,37,,301,65,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Indiana,2020,12,2020-03-21,"1,328","1,220",14,248,44,61,28,95,32,26,12,273,72,15,14,,,,,,,,,,,,,,,
Indiana,2020,13,2020-03-28,"1,485","1,390",24,304,52,63,40,96,22,34,,296,65,51,46,,,,,,,,,,,Suppressed (counts 1-9),,,,
Indiana,2020,14,2020-04-04,"1,581","1,477",33,250,67,74,37,108,29,30,11,291,63,158,145,,,,,,,,,,,,,,,
Indiana,2020,15,2020-04-11,"1,630","1,511",17,241,51,67,28,116,28,28,,323,65,235,223,,,,,,,,,,,Suppressed (counts 1-9),,,,
Indiana,2020,16,2020-04-18,"1,510","1,419",20,257,40,49,21,73,22,26,,307,66,273,253,,,,,,,,,,,Suppressed (counts 1-9),,,,
Indiana,2020,17,2020-04-25,"1,593","1,476",23,256,38,66,28,84,23,28,,279,68,307,283,,,,,,,,,,,Suppressed (counts 1-9),,,,
Indiana,2020,18,2020-05-02,"1,532","1,417",12,246,34,64,20,98,20,32,,256,58,293,271,,,,,,,,,,,Suppressed (counts 1-9),,,,
Indiana,2020,19,2020-05-09,"1,582","1,436",23,254,50,58,17,71,15,26,,286,66,263,238,,,,,,,,,,,Suppressed (counts 1-9),,,,
Indiana,2020,20,2020-05-16,"1,567","1,433",17,262,55,54,14,91,23,28,,265,67,255,235,,,,,,,,,,,Suppressed (counts 1-9),,,,
Indiana,2020,21,2020-05-23,"1,470","1,337",12,239,41,47,15,76,19,24,,305,57,197,175,,,,,,,,,,,Suppressed (counts 1-9),,,,
Indiana,2020,22,2020-05-30,"1,380","1,247",20,248,37,44,10,94,20,22,,294,58,146,131,,,,,,,,,,,Suppressed (counts 1-9),,,,
Indiana,2020,23,2020-06-06,"1,395","1,265",22,246,53,47,,83,13,28,,289,54,139,125,,,,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,
Indiana,2020,24,2020-06-13,"1,391","1,261",23,256,55,57,,80,17,20,,278,60,127,111,,,,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,
Indiana,2020,25,2020-06-20,"1,352","1,206",19,242,41,51,16,65,14,30,,261,66,111,100,,,,,,,,,,,Suppressed (counts 1-9),,,,
Indiana,2020,26,2020-06-27,"1,377","1,236",18,274,60,42,16,65,16,18,,287,55,77,56,,,,,,,,,,,Suppressed (counts 1-9),,,,
Indiana,2020,27,2020-07-04,"1,341","1,203",24,272,46,55,12,80,18,17,,291,61,63,53,,,,,,,,,,,Suppressed (counts 1-9),,,,
Indiana,2020,28,2020-07-11,"1,352","1,198",21,245,45,46,11,66,17,26,,288,57,81,70,,,,,,,,,,,Suppressed (counts 1-9),,,,
Indiana,2020,29,2020-07-18,"1,378","1,250",32,270,42,50,10,73,22,27,12,284,59,64,58,,,,,,,,,,,,,,,
Indiana,2020,30,2020-07-25,"1,310","1,184",21,262,55,43,15,84,14,28,,242,60,77,62,,,,,,,,,,,Suppressed (counts 1-9),,,,
Indiana,2020,31,2020-08-01,"1,360","1,211",24,277,57,46,16,83,21,35,12,246,57,79,67,,,,,,,,,,,,,,,
Indiana,2020,32,2020-08-08,"1,342","1,215",24,267,38,44,12,65,21,28,,281,46,77,70,,,,,,,,,,,Suppressed (counts 1-9),,,,
Indiana,2020,33,2020-08-15,"1,365","1,262",17,246,53,40,10,93,17,37,,295,49,98,87,,,,,,,,,,,Suppressed (counts 1-9),,,,
Indiana,2020,34,2020-08-22,"1,355","1,233",15,232,42,66,13,84,20,28,,294,45,97,89,,,,,,,,,,,Suppressed (counts 1-9),,,,
Indiana,2020,35,2020-08-29,"1,356","1,230",26,253,39,48,10,90,17,20,,265,60,78,67,,,,,,,,,,,Suppressed (counts 1-9),,,,
Indiana,2020,36,2020-09-05,"1,263","1,140",18,242,34,51,13,67,22,20,10,263,59,74,67,,,,,,,,,,,,,,,
Indiana,2020,37,2020-09-12,"1,332","1,206",31,270,50,40,11,81,18,30,,265,58,90,79,,,,,,,,,,,Suppressed (counts 1-9),,,,
Indiana,2020,38,2020-09-19,"1,398","1,281",19,268,48,54,13,83,21,31,,270,53,97,81,,,,,,,,,,,Suppressed (counts 1-9),,,,
Indiana,2020,39,2020-09-26,"1,431","1,290",20,264,45,56,10,74,23,30,12,277,71,98,82,,,,,,,,,,,,,,,
Indiana,2020,40,2020-10-03,"1,401","1,273",21,246,48,60,14,78,20,20,10,270,55,140,113,,,,,,,,,,,,,,,
Indiana,2020,41,2020-10-10,"1,430","1,307",22,251,40,49,12,76,20,25,,306,75,139,124,,,,,,,,,,,Suppressed (counts 1-9),,,,
Indiana,2020,42,2020-10-17,"1,510","1,384",18,271,35,43,13,76,,28,,303,90,199,183,,,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Indiana,2020,43,2020-10-24,"1,488","1,363",25,259,33,43,23,82,28,24,17,272,63,205,188,,,,,,,,,,,,,,,
Indiana,2020,44,2020-10-31,"1,565","1,456",28,254,47,55,23,94,16,29,11,282,58,264,247,,,,,,,,,,,,,,,
Indiana,2020,45,2020-11-07,"1,610","1,519",24,250,53,52,11,86,24,26,15,287,65,332,286,,,,,,,,,,,,,,,
Indiana,2020,46,2020-11-14,"1,674","1,577",22,262,48,48,26,89,26,35,,294,67,369,333,,,,,,,,,,,Suppressed (counts 1-9),,,,
Indiana,2020,47,2020-11-21,"1,868","1,776",19,273,51,61,20,95,22,27,15,289,57,534,487,,,,,,,,,,,,,,,
Indiana,2020,48,2020-11-28,"1,923","1,852",31,250,47,71,19,89,15,35,19,337,66,589,535,,,,,,,,,,,,,,,
Indiana,2020,49,2020-12-05,"1,811","1,747",18,251,49,58,17,76,21,25,13,302,64,609,552,,,,,,,,,,,,,,,
Indiana,2020,50,2020-12-12,"1,875","1,818",19,236,54,56,18,97,22,32,22,272,71,666,597,,,,,,,,,,,,,,,
Indiana,2020,51,2020-12-19,"1,543","1,517",16,226,40,55,24,70,21,30,22,234,61,517,462,,,,,,,,,,,,,,,
Indiana,2020,52,2020-12-26,845,827,16,146,25,31,,49,,12,13,151,35,190,171,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,,
Indiana,2020,53,2021-01-02,266,262,,52,,12,,20,,,,61,14,26,25,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Indiana,2021,1,2021-01-09,240,232,,57,10,,,12,,,,57,11,18,18,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Iowa,2020,1,2020-01-04,665,619,,115,19,28,12,62,18,,12,168,24,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),,,,,
Iowa,2020,2,2020-01-11,647,611,,147,24,38,17,33,13,,11,151,26,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),,,,,
Iowa,2020,3,2020-01-18,620,585,,116,27,23,17,52,17,,10,161,20,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),,,,,
Iowa,2020,4,2020-01-25,640,597,11,108,16,31,12,49,,,,174,30,0,0,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Iowa,2020,5,2020-02-01,615,572,,118,17,28,16,50,,,,142,27,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Iowa,2020,6,2020-02-08,637,593,,120,17,31,15,40,12,10,,163,34,0,0,,,Suppressed (counts 1-9),,,,,,,,Suppressed (counts 1-9),,,,
Iowa,2020,7,2020-02-15,600,543,,125,19,25,17,26,,,11,141,31,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Iowa,2020,8,2020-02-22,643,587,12,113,24,24,14,35,13,10,,157,25,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Iowa,2020,9,2020-02-29,642,599,,122,24,20,15,28,18,,,169,35,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Iowa,2020,10,2020-03-07,624,573,10,114,20,27,23,50,10,,,141,23,0,0,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Iowa,2020,11,2020-03-14,636,584,,136,13,27,26,40,,,,156,22,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Iowa,2020,12,2020-03-21,597,560,,103,17,21,22,35,14,10,,140,22,0,0,,,Suppressed (counts 1-9),,,,,,,,Suppressed (counts 1-9),,,,
Iowa,2020,13,2020-03-28,595,564,10,110,13,38,21,44,12,,,135,28,,,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Iowa,2020,14,2020-04-04,608,567,15,123,19,39,18,39,,,13,123,19,17,16,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Iowa,2020,15,2020-04-11,596,565,12,136,16,28,,30,,10,,130,37,22,21,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Iowa,2020,16,2020-04-18,633,594,,144,17,39,11,15,,14,,146,26,36,36,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Iowa,2020,17,2020-04-25,586,544,,116,23,16,11,25,,,13,112,24,52,49,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Iowa,2020,18,2020-05-02,673,629,,110,17,26,,39,14,,12,147,27,69,66,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
Iowa,2020,19,2020-05-09,701,660,,142,27,26,,37,,,,146,24,92,85,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Iowa,2020,20,2020-05-16,674,647,,129,18,32,,35,,,,151,26,103,98,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Iowa,2020,21,2020-05-23,618,581,,115,22,26,,23,10,,,117,34,101,93,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Iowa,2020,22,2020-05-30,632,584,,117,18,31,,26,10,11,12,131,17,91,86,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,,,,,
Iowa,2020,23,2020-06-06,598,561,,96,23,26,,23,,15,,134,27,70,67,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Iowa,2020,24,2020-06-13,588,544,,126,16,28,,29,,,10,125,23,40,35,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Iowa,2020,25,2020-06-20,574,515,,112,15,23,,20,10,,,133,24,32,27,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Iowa,2020,26,2020-06-27,550,522,,115,15,25,,33,,,,123,24,20,19,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Iowa,2020,27,2020-07-04,595,544,,126,16,21,,25,10,,,137,26,20,17,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Iowa,2020,28,2020-07-11,563,510,,117,19,23,,24,,,,128,26,26,20,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Iowa,2020,29,2020-07-18,601,552,,130,20,25,,22,14,,,126,32,43,40,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Iowa,2020,30,2020-07-25,649,599,,111,17,26,11,26,,15,14,151,22,47,41,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,,,,,
Iowa,2020,31,2020-08-01,646,588,,116,18,26,,29,14,,,146,19,51,49,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Iowa,2020,32,2020-08-08,647,593,,112,22,34,,26,,,,142,31,53,49,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Iowa,2020,33,2020-08-15,667,607,,117,16,20,,22,,,10,144,34,57,48,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Iowa,2020,34,2020-08-22,623,570,,110,22,30,,26,,10,,133,22,63,57,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Iowa,2020,35,2020-08-29,686,626,,121,21,20,,29,,11,,152,29,77,65,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Iowa,2020,36,2020-09-05,593,551,,97,21,26,,31,10,,,127,20,59,50,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Iowa,2020,37,2020-09-12,633,582,10,116,24,24,,34,,,11,130,32,61,53,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Iowa,2020,38,2020-09-19,638,586,,93,20,27,,32,,11,12,145,24,48,46,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,,
Iowa,2020,39,2020-09-26,638,586,,126,21,29,11,26,,,,133,20,57,54,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Iowa,2020,40,2020-10-03,677,625,,120,15,33,,30,,,,148,19,83,69,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Iowa,2020,41,2020-10-10,730,679,10,126,26,20,11,36,,,,151,24,100,93,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
